node,acc1,acc2,timestamp
sb6,0.016479743644595146,0.016403447836637497,09:48:41
sb6,0.016517890617251396,0.016441596671938896,09:48:41
sb6,0.016441596671938896,0.016441596671938896,09:48:41
sb6,0.016441596671938896,0.016403447836637497,09:48:41
sb6,0.016479743644595146,0.016403447836637497,09:48:41
sb6,0.016479743644595146,0.016403447836637497,09:48:41
sb6,0.016441596671938896,0.016479743644595146,09:48:41
sb6,0.016441596671938896,0.016441596671938896,09:48:41
sb6,0.016479743644595146,0.016365300863981247,09:48:41
sb6,0.016441596671938896,0.016403447836637497,09:48:41
sb6,0.016441596671938896,0.016403447836637497,09:48:41
sb6,0.016479743644595146,0.016403447836637497,09:48:41
sb6,0.016479743644595146,0.016441596671938896,09:48:41
sb6,0.016441596671938896,0.016441596671938896,09:48:41
sb6,0.016479743644595146,0.016403447836637497,09:48:41
sb6,0.016441596671938896,0.016441596671938896,09:48:41
sb6,0.016479743644595146,0.016403447836637497,09:48:41
sb6,0.016441596671938896,0.016403447836637497,09:48:41
sb6,0.016517890617251396,0.016403447836637497,09:48:41
sb6,0.016441596671938896,0.016403447836637497,09:48:41
sb6,0.016441596671938896,0.016441596671938896,09:48:41
sb6,0.016441596671938896,0.016441596671938896,09:48:41
sb6,0.016441596671938896,0.016441596671938896,09:48:41
sb6,0.016479743644595146,0.016441596671938896,09:48:41
sb6,0.016479743644595146,0.016441596671938896,09:48:41
sb6,0.016441596671938896,0.016441596671938896,09:48:41
sb6,0.016479743644595146,0.016403447836637497,09:48:41
sb6,0.016441596671938896,0.016479743644595146,09:48:41
sb6,0.016479743644595146,0.016403447836637497,09:48:41
sb6,0.016479743644595146,0.016441596671938896,09:48:41
sb6,0.016479743644595146,0.016441596671938896,09:48:41
sb6,0.016479743644595146,0.016441596671938896,09:48:41
sb6,0.016517890617251396,0.016441596671938896,09:48:41
sb6,0.016441596671938896,0.016441596671938896,09:48:41
sb6,0.016479743644595146,0.016441596671938896,09:48:41
sb6,0.016479743644595146,0.016441596671938896,09:48:41
sb6,0.016479743644595146,0.016403447836637497,09:48:41
sb6,0.016441596671938896,0.016441596671938896,09:48:41
