node,acc1,acc2,timestamp
sb5,0.016479743644595146,0.016479743644595146,09:48:56
sb5,0.016517890617251396,0.016517890617251396,09:48:56
sb5,0.016479743644595146,0.016479743644595146,09:48:56
sb5,0.016479743644595146,0.016479743644595146,09:48:56
sb5,0.016517890617251396,0.016479743644595146,09:48:56
sb5,0.016479743644595146,0.016517890617251396,09:48:56
sb5,0.016517890617251396,0.016479743644595146,09:48:56
sb5,0.016441596671938896,0.016479743644595146,09:48:56
sb5,0.016479743644595146,0.016479743644595146,09:48:56
sb5,0.016479743644595146,0.016479743644595146,09:48:56
sb5,0.016441596671938896,0.016517890617251396,09:48:56
sb5,0.016479743644595146,0.016479743644595146,09:48:56
sb5,0.016517890617251396,0.016517890617251396,09:48:56
sb5,0.016441596671938896,0.016479743644595146,09:48:56
sb5,0.016479743644595146,0.016479743644595146,09:48:56
sb5,0.016479743644595146,0.016441596671938896,09:48:56
sb5,0.016479743644595146,0.016479743644595146,09:48:56
sb5,0.016517890617251396,0.016479743644595146,09:48:56
sb5,0.016479743644595146,0.016479743644595146,09:48:56
sb5,0.016479743644595146,0.016479743644595146,09:48:56
sb5,0.016479743644595146,0.016479743644595146,09:48:56
sb5,0.016479743644595146,0.016479743644595146,09:48:56
sb5,0.016479743644595146,0.016479743644595146,09:48:56
sb5,0.016479743644595146,0.016479743644595146,09:48:56
sb5,0.016517890617251396,0.016479743644595146,09:48:56
sb5,0.016479743644595146,0.016479743644595146,09:48:56
sb5,0.016517890617251396,0.016479743644595146,09:48:56
sb5,0.016479743644595146,0.016479743644595146,09:48:56
sb5,0.016517890617251396,0.016479743644595146,09:48:56
sb5,0.016479743644595146,0.016517890617251396,09:48:56
sb5,0.016479743644595146,0.016517890617251396,09:48:56
sb5,0.016517890617251396,0.016479743644595146,09:48:56
sb5,0.016479743644595146,0.016517890617251396,09:48:56
sb5,0.016517890617251396,0.016517890617251396,09:48:56
sb5,0.016479743644595146,0.016479743644595146,09:48:56
sb5,0.016479743644595146,0.016479743644595146,09:48:56
sb5,0.016479743644595146,0.016517890617251396,09:48:56
sb5,0.016479743644595146,0.016479743644595146,09:48:56
sb5,0.016517890617251396,0.016517890617251396,09:48:56
sb5,0.016479743644595146,0.016517890617251396,09:48:56
sb5,0.016479743644595146,0.016479743644595146,09:48:56
sb5,0.016479743644595146,0.016479743644595146,09:48:56
sb5,0.016441596671938896,0.016517890617251396,09:48:56
sb5,0.016517890617251396,0.016479743644595146,09:48:56
sb5,0.016441596671938896,0.016479743644595146,09:48:56
sb5,0.016441596671938896,0.016441596671938896,09:48:56
sb5,0.016479743644595146,0.016479743644595146,09:48:56
sb5,0.016479743644595146,0.016479743644595146,09:48:56
sb5,0.016479743644595146,0.016479743644595146,09:48:56
sb5,0.016479743644595146,0.016479743644595146,09:48:56
sb5,0.016479743644595146,0.016479743644595146,09:48:56
sb5,0.016479743644595146,0.016479743644595146,09:48:56
sb5,0.016479743644595146,0.016479743644595146,09:48:56
sb5,0.016441596671938896,0.016479743644595146,09:48:56
sb5,0.016479743644595146,0.016479743644595146,09:48:56
sb5,0.016479743644595146,0.016479743644595146,09:48:56
sb5,0.016517890617251396,0.016479743644595146,09:48:56
sb5,0.016479743644595146,0.016479743644595146,09:48:56
sb5,0.016479743644595146,0.016479743644595146,09:48:56
sb5,0.016479743644595146,0.016441596671938896,09:48:56
sb5,0.016479743644595146,0.016479743644595146,09:48:56
sb5,0.016479743644595146,0.016479743644595146,09:48:56
sb5,0.016479743644595146,0.016517890617251396,09:48:56
sb5,0.016441596671938896,0.016479743644595146,09:48:56
sb5,0.016479743644595146,0.016479743644595146,09:48:56
sb5,0.016479743644595146,0.016517890617251396,09:48:56
sb5,0.016479743644595146,0.016479743644595146,09:48:56
sb5,0.016479743644595146,0.016479743644595146,09:48:56
sb5,0.016479743644595146,0.016517890617251396,09:48:56
sb5,0.016479743644595146,0.016556039452552795,09:48:56
sb5,0.016479743644595146,0.016479743644595146,09:48:56
sb5,0.016479743644595146,0.016479743644595146,09:48:56
sb5,0.016479743644595146,0.016479743644595146,09:48:56
sb5,0.016479743644595146,0.016479743644595146,09:48:56
sb5,0.016479743644595146,0.016479743644595146,09:48:56
sb5,0.016479743644595146,0.016479743644595146,09:48:56
sb5,0.016517890617251396,0.016517890617251396,09:48:56
sb5,0.016479743644595146,0.016479743644595146,09:48:56
sb5,0.016517890617251396,0.016479743644595146,09:48:56
sb5,0.016517890617251396,0.016517890617251396,09:48:56
sb5,0.016479743644595146,0.016517890617251396,09:48:56
sb5,0.016479743644595146,0.016479743644595146,09:48:56
sb5,0.016441596671938896,0.016479743644595146,09:48:56
sb5,0.016517890617251396,0.016556039452552795,09:48:56
sb5,0.016479743644595146,0.016479743644595146,09:48:56
sb5,0.016479743644595146,0.016479743644595146,09:48:56
sb5,0.016479743644595146,0.016479743644595146,09:48:56
sb5,0.016479743644595146,0.016479743644595146,09:48:56
sb5,0.016479743644595146,0.016479743644595146,09:48:56
sb5,0.016479743644595146,0.016479743644595146,09:48:56
sb5,0.016517890617251396,0.016479743644595146,09:48:56
sb5,0.016479743644595146,0.016479743644595146,09:48:56
sb5,0.016479743644595146,0.016479743644595146,09:48:56
sb5,0.016479743644595146,0.016479743644595146,09:48:56
sb5,0.016479743644595146,0.016479743644595146,09:48:56
sb5,0.016517890617251396,0.016517890617251396,09:48:56
sb5,0.016479743644595146,0.016479743644595146,09:48:56
sb5,0.016479743644595146,0.016441596671938896,09:48:56
sb5,0.016479743644595146,0.016479743644595146,09:48:56
sb5,0.016479743644595146,0.016517890617251396,09:48:56
